Style,Clr,Style Descr,Clr Desc,Clr Abbr,Nrf Color,Sku,Sku Descr,Scale,Scale Abbr,Scale Pack Qty,Sku Ref1,Sku Ref2,Sku Ref3,Sku Ref4,Sku Ref5,Sku Season,Sku Active,Sold Out,Primary Color,Contrast Color,Accent Color,Other Color,Div,Grp,Body,Status,Season,Delivery,Master Style,Country,Duty Category,Duty Descr,Duty Type,Class,Vendor,Manf,Design Ref,Cloth Ref,Customer,Controller,Style Alias,Comm,Royalty Code,Royalty Code 2,Royalty Code 3,Invoice Descr,French Descr,Weight,Volume,Price,Pr High,Price C,Price D,Price E,Price F,Pr Low,Std Cost,Gp Value,Gp Pct,Markup Pct,Retail,Tax Category,Tax Category Descr,Type,Wash No,Ppk,Expires,Royalty Cost,Pack Qty,Wh,Freight Class,Nmfc Descr,Nmfc No,Nmfc Class,Product Type,Product Type Descr,Product Gender,Product Gender Descr,Style User1,Style User2,Style User3,Style User4,Style User5,Style Ref6,Style Ref7,Style Ref8,Style Ref9,Style Ref10,Style Ref11,Style Ref12,Style Ref13,Style Ref14,Style Ref15,Style Ref16,Style Ref17,Style Ref18,Style Ref19,Style Ref20,Sales Descr,Style Descr2,Project Id,Sales Comm Rate,Sales Comm For,Sales Price Comm1,Comm Rate1,Sales Price Comm2,Comm Rate2,Sales Price Comm3,Comm Rate3,Sales Price Comm4,Comm Rate4,Sales Price Comm5,Comm Rate5,Sales Price Comm6,Comm Rate6,Sales Price Comm7,Comm Rate7,Sales Price Comm8,Comm Rate8,Sales Price Comm9,Comm Rate9,Sales Price Comm10,Comm Rate10,Care Code
LG0020-EH-42,271,EH 8 WHEELS BLACK / GREY SOFTSHELL LUGGAGE,BLACK/GREY,BLKGY,993,LG0020-EH-42271,EH 8 WHEELS BLACK / GREY SOFTSHELL LUGGAGE,PC,PC,1,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0020,,,,,TRVL,HOPE-U,,,,BURLINGTON,BELEN,,1400,,,,EH 8 WHEELS BLACK LG,,0,0,87,0,0,0,0,0,0,61.95,25.05,28.8,40.4,0,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,POLYESTER,N/A,N/A,,,,,,,,,,,,,,,,,SET (SIZES: 20, 28, 32),,,,,,,,,,,,,,,,,,,,,,,,
LG0020EH42,271,EH 8 WHEELS BLK/GREY SOFTSHELL LUGGAGES,BLACK/GREY,BLKGY,993,LG0020EH42  271,EH 8 WHEELS BLK/GREY SOFTSHELL LUGGAGES,lu,20..32,3,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0020,,,,,TRVL,HOPE-U,,,,BURLINGTON,ABBY,,1400,,,,EH 8 WHEELS BLACK /,,0,0,29,0,0,0,0,0,0,22.6166,6.3834,22,28.2,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,PVC,N/A,N/A,,,,,,,,,,,,,,,,,SET (SIZES: 20, 28, 32),,,,,,,,,,,,,,,,,,,,,,,,
LG0020EH42,BYA,EH 8 WHEELS BLK/GREY SOFTSHELL LUGGAGES,BLACK/GREY,BLKGY,993,LG0020EH42  BYA,EH 8 WHEELS BLK/GREY SOFTSHELL LUGGAGES,lg,20..32,3,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0020,,,,,TRVL,HOPE-U,,,,BURLINGTON,ABBY,,1400,,,,EH 8 WHEELS BLACK /,,0,0,29,0,0,0,0,0,0,22.6166,6.3834,22,28.2,0,,,,,P,,0,3,PE,,,,,,,,,N/A,N/A,PVC,N/A,N/A,,,,,,,,,,,,,,,,,SET (SIZES: 20, 28, 32),,,,,,,,,,,,,,,,,,,,,,,,
LG0028-EH,078,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,MULTI COLOR,MULTI,985,LG0028-EH   078,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,PC,PC,1,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0028,,,,,TRVL,HOPE-U,,,,BURLINGTON,BELEN,,1400,,,,EH NECK PILLOW,,0,0,3,0,0,0,0,0,0,2.15,.85,28.3,39.5,,,,,,S,,0,1,PE,,,,,,,,,67V,MENS,VELVET,N/A,N/A,,,,,,,,,,,,,,,,,28 X 30 X 10 CM,,,,,,,,,,,,,,,,,,,,,,,,
LG0029-EH,BLT,EH DONUT SHAPE TRAVEL PILLOW,BLACK/PRINT,BLKPT,003,LG0029-EH   BLT,EH DONUT SHAPE TRAVEL PILLOW,PC,PC,1,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0029,,,,,TRVL,HOPE-U,,,,STOCK,JILL,,1400,,,,EH NECK PILLOW,,0,0,3,0,0,0,0,0,0,2.34,.66,22,28.2,,,,,,S,,0,1,PE,,,,,,,,,96V,MENS,VELVET,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG0031-EH,078,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,MULTI COLOR,MULTI,985,LG0031-EH   078,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,PC,PC,1,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0031,,,,,TRVL,HOPE-U,,,,STOCK,BELEN,,1400,,,,EH NECK PILLOW,,0,0,3,0,0,0,0,0,0,2.34,.66,22,28.2,,,,,,S,,0,1,PE,,,,,,,,,67V,MENS,VELVET,N/A,N/A,,,,,,,,,,,,,,,,,28 X 30 X 10 CM,,,,,,,,,,,,,,,,,,,,,,,,
LG0031-EH,BLT,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,BLACK/PRINT,BLKPT,003,LG0031-EH   BLT,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,PC,PC,1,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0031,,,,,TRVL,HOPE-U,,,,STOCK,BELEN,,1400,,,,EH NECK PILLOW,,0,0,3,0,0,0,0,0,0,2.34,.66,22,28.2,,,,,,S,,0,1,PE,,,,,,,,,67V,MENS,VELVET,N/A,N/A,,,,,,,,,,,,,,,,,28 X 30 X 10 CM,,,,,,,,,,,,,,,,,,,,,,,,
LG0033-EH,009,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,PINK,PNK,650,LG0033-EH   009,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,PC,PC,1,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0033,,,,,TRVL,HOPE-U,,,,BURLINGTON,BELEN,,1400,,,,EH NECK PILLOW,,0,0,3,0,0,0,0,0,0,2.34,.66,22,28.2,,,,,,S,,0,1,PE,,,,,,,,,69V,MENS,VELVET,N/A,N/A,,,,,,,,,,,,,,,,,28 X 30 X 10 CM,,,,,,,,,,,,,,,,,,,,,,,,
LG0033-EH,078,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,MULTI COLOR,MULTI,985,LG0033-EH   078,EH NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,PC,PC,1,,,,,,S25,Y,N,,,,,LG,EH,,CUT,S25,,LG0033,,,,,TRVL,HOPE-U,,,,BURLINGTON,BELEN,,1400,,,,EH NECK PILLOW,,0,0,3,0,0,0,0,0,0,2.34,.66,22,28.2,,,,,,S,,0,1,PE,,,,,,,,,69V,MENS,VELVET,N/A,N/A,,,,,,,,,,,,,,,,,28 X 30 X 10 CM,,,,,,,,,,,,,,,,,,,,,,,,
LG0034-XO,078,XO NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,MULTI COLOR,MULTI,985,LG0034-XO   078,XO NECK PILLOW CRYSTAL VELVET + MEMORY COTTON,PC,PC,1,,,,,,S25,Y,N,,,,,LG,XO,,CUT,S25,,LG0034,,,,,TRVL,HOPE-U,,,,STOCK,BELEN,,1400,,,,XO NECK PILLOW,,0,0,3,0,0,0,0,0,0,2.23,.77,25.7,34.5,,,,,,S,,0,1,PE,,,,,,,,,80V,LADIES,VELVET,XOXO,TRAVEL SET,,,,,,,,,,,,,,,,,28 X 30 X 10 CM,,,,,,,,,,,,,,,,,,,,,,,,
LG0035-WM-1,003,WM 8 WHEELS BLACK LUGGAGE 20"",BLACK,BLK,001,LG0035-WM-1 003,WM 8 WHEELS BLACK LUGGAGE 20"",PC,PC,1,,,,,,H24,Y,N,,,,,LG,WM,,CUT,H24,,LG0035,,,,,TRVL,HOPE-U,,,,ROSSSTORES,ABBY,,1400,,,,WM 8 WHEEL BLACK 20"",,0,0,25,0,0,0,0,0,0,22.6233,2.3767,9.5,10.5,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0035-WM-2,003,WM 8 WHEELS BLACK LUGGAGE 28"",BLACK,BLK,001,LG0035-WM-2 003,WM 8 WHEELS BLACK LUGGAGE 28"",PC,PC,1,,,,,,H24,Y,N,,,,,LG,WM,,CUT,H24,,LG0035,,,,,TRVL,HOPE-U,,,,ROSSSTORES,ABBY,,1400,,,,WM 8 WHL BLACK LU 28,,0,0,30,0,0,0,0,0,0,22.6233,7.3767,24.6,32.6,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 28,,,,,,,,,,,,,,,,,,,,,,,,
LG0035-WM-26,003,WM 3-PC 8-WHEEL BLACK LG ROSS SOLD IN EACHES,BLACK,BLK,001,LG0035-WM-26003,WM 3-PC 8-WHEEL BLACK LG ROSS SOLD IN EACHES,PC,PC,1,,,,,,H24,Y,N,,,,,LG,WM,,CUT,H24,,LG0035,,,,,TRVL,HOPE-U,,,,ROSSSTORES,ABBY,,1400,,,,WM 8 WHEELS BLACK LU,,0,0,30.83,30.83,0,0,0,0,0,22.62,8.21,26.6,36.3,0,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SET (SIZES: 20, 28, 32),,,,,,,,,,,,,,,,,,,,,,,,
LG0035-WM-3,003,WM 8 WHEELS BLACK LUGGAGE 32"",BLACK,BLK,001,LG0035-WM-3 003,WM 8 WHEELS BLACK LUGGAGE 32"",PC,PC,1,,,,,,H24,Y,N,,,,,LG,WM,,CUT,H24,,LG0035,,,,,TRVL,HOPE-U,,,,ROSSSTORES,ABBY,,1400,,,,8 WHEEL BLACK LG 32"",,0,0,40,0,0,0,0,0,0,22.6233,17.3767,43.4,76.8,,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 32,,,,,,,,,,,,,,,,,,,,,,,,
LG0035-WM-42,003,WM 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0035-WM-42003,WM 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,H24,Y,N,,,,,LG,WM,,CUT,H24,,LG0035,,,,,TRVL,HOPE-U,,,,STOCK,ABBY,,1400,,,,WM 8 WHEELS BLACK LU,,0,0,63.25,0,0,0,0,0,0,63.25,0,0,0,0,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,COLLECTION,,,,,,,,,,,,,,,,,SET (SIZES: 20, 28, 32),,,,,,,,,,,,,,,,,,,,,,,,
LG0037-XO-1,003,XO 8 WHEELS BLACK LUGGAGE,BLACK,BLK,001,LG0037-XO-1 003,XO 8 WHEELS BLACK LUGGAGE,PC,PC,1,,,,,,H24,Y,N,,,,,LG,XO,,CUT,H24,,LG0037,,,,,TRVL,FLYONE,,,,BURLINGTON,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,20.6666,0,0,0,0,0,0,20,.6666,3.2,3.3,,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE: 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0037-XO-2,003,XO 8 WHEELS BLACK LUGGAGE,BLACK,BLK,001,LG0037-XO-2 003,XO 8 WHEELS BLACK LUGGAGE,PC,PC,1,,,,,,H24,Y,N,,,,,LG,XO,,CUT,H24,,LG0037,,,,,TRVL,FLYONE,,,,BURLINGTON,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,20.6666,0,0,0,0,0,0,20,.6666,3.2,3.3,0,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE: 28,,,,,,,,,,,,,,,,,,,,,,,,
LG0037-XO-3,003,XO 8 WHEELS BLACK LUGGAGE,BLACK,BLK,001,LG0037-XO-3 003,XO 8 WHEELS BLACK LUGGAGE,PC,PC,1,,,,,,H24,Y,N,,,,,LG,XO,,CUT,H24,,LG0037,,,,,TRVL,FLYONE,,,,BURLINGTON,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,20.6666,0,0,0,0,0,0,20,.6666,3.2,3.3,0,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE: 32,,,,,,,,,,,,,,,,,,,,,,,,
LG0037-XO-42,003,XO 3PC 8 WHEELS BLACK HS LUGGAGES,BLACK,BLK,001,LG0037-XO-42003,XO 3PC 8 WHEELS BLACK HS LUGGAGES,PC,PC,1,,,,,,H24,Y,N,,,,,LG,XO,,CUT,H24,,LG0037,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,XO 3PC 8 WHEELS BLAC,,0,0,62,0,0,0,0,0,0,62,0,0,0,0,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,XOXO,COLLECTION,,,,,,,,,,,,,,,,,BLACK HANDLE BLACK BODY,,,,,,,,,,,,,,,,,,,,,,,,
LG0037-XO-9,003,XO 3PC 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0037-XO-9 003,XO 3PC 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,H24,Y,N,,,,,LG,XO,,CUT,H24,,LG0037,,,,,TRVL,FLYONE,,,,BURLINGTON,ABBY,,1400,,,,XO 3PC 8 WHEELS BLAC,,0,0,62,0,0,0,0,0,0,62,0,0,0,92.5,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,XOXO,N/A,,,,,,,,,,,,,,,,,BLACK HANDLE BLACK BODY,,,,,,,,,,,,,,,,,,,,,,,,
LG0037XO42,003,XO 3PC 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0037XO42  003,XO 3PC 8 WHEELS BLACK LUGGAGES,lu,20..32,3,,,,,,S25,Y,N,,,,,LG,XO,,CUT,S25,,LG0037,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,XO 3PC 8 WHEELS BLAC,,0,0,82,0,0,0,0,0,0,22.34,59.66,72.8,267.1,,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,PVC,N/A,N/A,,,,,,,,,,,,,,,,,SIZES: 20"", 28"", 32"" BLACK HANDLE BLACK BODY,,,,,,,,,,,,,,,,,,,,,,,,
LG0037XO42,BKA,XO 3PC 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0037XO42  BKA,XO 3PC 8 WHEELS BLACK LUGGAGES,lg,20..32,3,,,,,,S25,Y,N,,,,,LG,XO,,CUT,S25,,LG0037,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,XO 3PC 8 WHEELS BLAC,,0,0,82,0,0,0,0,0,0,22.34,59.66,72.8,267.1,,,,,,P,,0,3,PE,,,,,,,,,N/A,N/A,PVC,N/A,N/A,,,,,,,,,,,,,,,,,SIZES: 20"", 28"", 32"" BLACK HANDLE BLACK BODY,,,,,,,,,,,,,,,,,,,,,,,,
LG0040-WM-1,003,WM 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0040-WM-1 003,WM 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,WM,,CUT,S25,,LG0040,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,21.7666,0,0,0,0,0,0,14.6666,7.1,32.6,48.4,,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0040-WM-1,934,WM 8 WHEELS BLACK LUGGAGES,OLIVE GREEN,OLGR,340,LG0040-WM-1 934,WM 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,WM,,CUT,S25,,LG0040,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,21.7666,0,0,0,0,0,0,14.6666,7.1,32.6,48.4,,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0040-WM-13,003,WM 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0040-WM-13003,WM 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,WM,,PLAN,S25,,LG0040,,,,,TRVL,HOPE-U,,,,APPAREL,ABBY,,1400,,,,WM 8 WHEELS BLACK LU,,0,0,44,0,0,0,0,0,0,44,0,0,0,75,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SET (SIZES: 20"", 24"", 28""),,,,,,,,,,,,,,,,,,,,,,,,
LG0040-WM-13,934,WM 8 WHEELS BLACK LUGGAGES,OLIVE GREEN,OLGR,340,LG0040-WM-13934,WM 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,WM,,PLAN,S25,,LG0040,,,,,TRVL,HOPE-U,,,,APPAREL,ABBY,,1400,,,,WM 8 WHEELS BLACK LU,,0,0,44,0,0,0,0,0,0,44,0,0,0,75,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SET (SIZES: 20"", 24"", 28""),,,,,,,,,,,,,,,,,,,,,,,,
LG0040-WM-2,003,WM 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0040-WM-2 003,WM 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,WM,,CUT,S25,,LG0015,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,21.7666,0,0,0,0,0,0,14.6666,7.1,32.6,48.4,,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 24"",,,,,,,,,,,,,,,,,,,,,,,,
LG0040-WM-2,934,WM 8 WHEELS BLACK LUGGAGES,OLIVE GREEN,OLGR,340,LG0040-WM-2 934,WM 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,WM,,CUT,S25,,LG0015,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,21.7666,0,0,0,0,0,0,14.6666,7.1,32.6,48.4,,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 24"",,,,,,,,,,,,,,,,,,,,,,,,
LG0040-WM-3,003,WM 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0040-WM-3 003,WM 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,WM,,CUT,S25,,LG0015,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,21.7666,0,0,0,0,0,0,14.6666,7.1,32.6,48.4,,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 28"",,,,,,,,,,,,,,,,,,,,,,,,
LG0040-WM-3,934,WM 8 WHEELS BLACK LUGGAGES,OLIVE GREEN,OLGR,340,LG0040-WM-3 934,WM 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,WM,,CUT,S25,,LG0015,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,21.7666,0,0,0,0,0,0,14.6666,7.1,32.6,48.4,,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 28"",,,,,,,,,,,,,,,,,,,,,,,,
LG0046XO42,009,XO 3PC 8 WHEELS PINK LUGGAGES,PINK,PNK,650,LG0046XO42  009,XO 3PC 8 WHEELS PINK LUGGAGES,lu,20..32,3,,,,,,S25,Y,N,,,,,LG,XO,,CUT,S25,,LG0046,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,XO 3PC 8 WHEELS BLAC,,0,0,82,0,0,0,0,0,0,21.6133,60.3867,73.6,279.4,0,,,,,S,,0,0,PE,,,,,,,,,N/A,N/A,PLASTIC,N/A,N/A,,,,,,,,,,,,,,,,,SIZES: 20"", 28"", 32"",,,,,,,,,,,,,,,,,,,,,,,,
LG0046XO42,PKA,XO 3PC 8 WHEELS PINK LUGGAGES,PINK,PNK,650,LG0046XO42  PKA,XO 3PC 8 WHEELS PINK LUGGAGES,lg,20..32,3,,,,,,S25,Y,N,,,,,LG,XO,,CUT,S25,,LG0046,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,XO 3PC 8 WHEELS BLAC,,0,0,82,0,0,0,0,0,0,21.6133,60.3867,73.6,279.4,0,,,,,P,,0,3,PE,,,,,,,,,N/A,N/A,PLASTIC,N/A,N/A,,,,,,,,,,,,,,,,,SIZES: 20"", 28"", 32"",,,,,,,,,,,,,,,,,,,,,,,,
LG0048-XO-09,10A,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,GRAY/BLACK,GRBLK,,LG0048-XO-0910A,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,lg,20..32,3,,,,,,S24,Y,N,,,,,LG,XO,,CUT,S24,,LG0013,,,,,TRVL,FLYONE,,,,BURLINGTON,KATIE,,1400,,,,XO 3 PCS 8 WHEELS GR,,0,0,69.87,0,0,0,0,0,0,0,69.87,100,,92.5,,,,,P,,0,3,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,BLACK / GOLD HANDEL,,,,,,,,,,,,,,,,,,,,,,,,
LG0048-XO-09,I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,GRAY/BLACK,GRBLK,066,LG0048-XO-09I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,lu,20..32,3,,,,,,S24,Y,N,,,,,LG,XO,,CUT,S24,,LG0013,,,,,TRVL,FLYONE,,,,BURLINGTON,KATIE,,1400,,,,XO 3 PCS 8 WHEELS GR,,0,0,69.87,0,0,0,0,0,0,0,69.87,100,,92.5,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,BLACK / GOLD HANDEL,,,,,,,,,,,,,,,,,,,,,,,,
LG0048-XO-1,I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,GRAY/BLACK,GRBLK,066,LG0048-XO-1 I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,XO,,CUT,S25,,LG0048,,,,,TRVL,FLYONE,,,,STOCK,KATIE,,1400,,,,XO 3 PCS 8 WHEELS GR,,0,0,15.6666,0,0,0,0,0,0,15.6666,0,0,0,92.5,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,BLACK / GOLD HANDLE_20"",,,,,,,,,,,,,,,,,,,,,,,,
LG0048-XO-13,I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,GRAY/BLACK,GRBLK,066,LG0048-XO-13I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,XO,,LINE,S25,,LG0048,,,,,TRVL,FLYONE,,,,APPAREL,ABBY,,1400,,,,XO 3 PCS 8 WHEELS GR,,0,0,47,0,0,0,0,0,0,0,47,100,,75,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SET (SIZES: 20"", 24"", 28""),,,,,,,,,,,,,,,,,,,,,,,,
LG0048-XO-2,I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,GRAY/BLACK,GRBLK,066,LG0048-XO-2 I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,PC,PC,1,,,,,,S24,Y,N,,,,,LG,XO,,CUT,S24,,LG0048,,,,,TRVL,FLYONE,,,,BURLINGTON,KATIE,,1400,,,,XO 3 PCS 8 WHEELS GR,,0,0,15.6666,0,0,0,0,0,0,15.6666,0,0,0,0,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,BLACK / GOLD HANDLE: 24"",,,,,,,,,,,,,,,,,,,,,,,,
LG0048-XO-3,I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,GRAY/BLACK,GRBLK,066,LG0048-XO-3 I02,XO 3 PCS 8 WHEELS GREY/BLACK LUGGAGES,PC,PC,1,,,,,,S24,Y,N,,,,,LG,XO,,CUT,S24,,LG0048,,,,,TRVL,FLYONE,,,,BURLINGTON,KATIE,,1400,,,,XO 3 PCS 8 WHEELS GR,,0,0,15.6666,0,0,0,0,0,0,15.6666,0,0,0,0,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,BLACK / GOLD HANDLE: 28"",,,,,,,,,,,,,,,,,,,,,,,,
LG0058-XO-1,003,XO 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0058-XO-1 003,XO 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,XO,,CUT,S25,,LG0058,,,,,TRVL,FLYONE,,,,STOCK,ABBY,,1400,,,,3 PCS 8 WHEELS BLACK,,0,0,15.6666,0,0,0,0,0,0,15.6666,0,0,0,,,,,,S,,0,1,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SIZE 20,,,,,,,,,,,,,,,,,,,,,,,,
LG0058-XO-13,003,XO 8 WHEELS BLACK LUGGAGES,BLACK,BLK,001,LG0058-XO-13003,XO 8 WHEELS BLACK LUGGAGES,PC,PC,1,,,,,,S25,Y,N,,,,,LG,XO,,LINE,S25,,LG0058,,,,,TRVL,FLYONE,,,,APPAREL,ABBY,,1400,,,,XO 8 WHEELS BLACK LU,,0,0,47,0,0,0,0,0,0,47,0,0,0,75,,,,,K,,0,0,PE,,,,,,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,SET (SIZES: 20"", 24"", 28""),,,,,,,,,,,,,,,,,,,,,,,,
